event_id,trace_id,thread_id,occurred_at,actor,phase,payload,latency_ms,token_count,confidence,risk,path,verdict
0f815c20-f25f-4027-8115-3524f5bb16b5,unknown,,2026-01-18 01:18:54.986029+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
1741a37f-4dfd-4ce6-a19d-61c2ef3fd4c4,unknown,,2026-01-18 01:19:16.419137+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
e9c8c808-0ed4-4d4a-8996-5194f36b5dae,95ed7411-ea94-4c6a-b2f3-33476c7dcc36,758,2026-01-18 01:19:18.239533+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 3610}",,,,,,
4d40502c-969e-4c91-9e82-105f20010174,2c1732c1-c3e9-4a77-9528-3d15fd74646a,758,2026-01-18 02:33:30.572768+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": false, ""messageLength"": 0}",,,,,,
d972fc22-1324-4ffb-a51a-35b1f3d74466,2c1732c1-c3e9-4a77-9528-3d15fd74646a,758,2026-01-18 02:33:30.635039+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.18,,NORMAL,APPROVE
cbf8bc81-4b2c-47df-b016-eb98e79f79ac,unknown,,2026-01-18 02:33:32.503607+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": false, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
9906544d-3c32-4dd2-a1d4-66f1503b88af,543e10b1-31da-46d7-a35d-9e46a67c3b5e,758,2026-01-18 13:54:19.291524+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 260}",,,,,,
44768a5a-67a9-473e-a01a-140e3ae88f10,543e10b1-31da-46d7-a35d-9e46a67c3b5e,758,2026-01-18 13:54:19.337016+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""medium""}",,,0.55,,NORMAL,APPROVE
32741227-814d-45fb-9612-95b08d1c6770,unknown,,2026-01-18 13:54:21.074114+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
01d78925-61bf-4614-9c86-e6aac6909f3c,unknown,,2026-01-18 13:54:26.369032+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
141caecd-b111-48d1-80a6-ac0382b14b52,543e10b1-31da-46d7-a35d-9e46a67c3b5e,758,2026-01-18 13:54:29.955274+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 244}",,,,,,
e61919fd-3375-4033-9260-563a84455079,c73ea9e4-2749-4e0c-a8d2-87667a1c1f17,758,2026-01-18 13:55:45.868478+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 320}",,,,,,
f68c3c41-3566-4777-a4e3-18c1cf9ec66f,c73ea9e4-2749-4e0c-a8d2-87667a1c1f17,758,2026-01-18 13:55:45.914416+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""SHIFT"", ""cognitiveLoad"": ""medium""}",,,0.55,,NORMAL,APPROVE
b7a6c652-131d-4720-ac48-eb9b629ca7c6,unknown,,2026-01-18 13:55:46.242635+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
94f103ce-a187-4fd6-a382-ee091e0a5d9d,unknown,,2026-01-18 13:55:51.74172+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
1f3ef5dd-728e-43b9-ba89-b5f98cb0a5d8,c73ea9e4-2749-4e0c-a8d2-87667a1c1f17,758,2026-01-18 13:55:53.69981+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 282}",,,,,,
f1c8e8bc-12aa-48f3-9f19-f50c299623d7,830184a5-c9c2-484f-be50-39e75081aa2f,758,2026-01-18 13:57:18.799863+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 528}",,,,,,
451f1abf-83fc-4449-95a6-04c92a2d5705,830184a5-c9c2-484f-be50-39e75081aa2f,758,2026-01-18 13:57:18.822892+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.55,,NORMAL,APPROVE
3e9ee016-7305-43b7-9cca-7d7b03bec977,unknown,,2026-01-18 13:57:19.154943+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
01cfa51c-8838-48a0-8c87-3dbbaf898fba,unknown,,2026-01-18 13:57:31.961473+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
4e06c3d6-fff3-4ba1-a765-ece380a54701,830184a5-c9c2-484f-be50-39e75081aa2f,758,2026-01-18 13:57:34.248689+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 1687}",,,,,,
2d521435-64a3-4b1d-9dfa-926b220f373b,44713905-55c1-4aca-91f0-6d56655ccd3d,758,2026-01-18 14:00:30.600406+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 1002}",,,,,,
d7b86414-f69d-40e4-9adc-be5ce567e3c0,44713905-55c1-4aca-91f0-6d56655ccd3d,758,2026-01-18 14:00:30.621995+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.6,,NORMAL,APPROVE
f4660682-0797-4f5a-bd0f-f0e36a374920,unknown,,2026-01-18 14:00:30.937723+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
6868b47f-b88a-4911-8953-d718049d13e8,unknown,,2026-01-18 14:00:51.768073+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
f62cb5ac-6646-494a-bb93-42ab007c3e79,44713905-55c1-4aca-91f0-6d56655ccd3d,758,2026-01-18 14:00:53.405123+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 1934}",,,,,,
17a2c9c0-eb8d-47e7-8129-fd5ef773c014,e3d8773c-3c18-4afc-ae8b-acc4a5b8016a,758,2026-01-18 14:02:01.870886+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 2117}",,,,,,
87d1bc0b-2f57-49d9-8595-7fa874b77570,e3d8773c-3c18-4afc-ae8b-acc4a5b8016a,758,2026-01-18 14:02:01.89993+09,YUA,decision,"{""anchors"": [""NEXT_STEP""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,1,,NORMAL,APPROVE
2b64cb0e-f362-439b-85f0-7396fc2d5c59,unknown,,2026-01-18 14:02:02.322649+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
e2a838e2-acf8-4450-bd6e-f1ee055294d3,unknown,,2026-01-18 14:02:21.212495+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
2003778d-cf8c-4e27-994c-dfbf4ace0569,e3d8773c-3c18-4afc-ae8b-acc4a5b8016a,758,2026-01-18 14:02:32.468388+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 3302}",,,,,,
fbe6286e-8610-4f2e-8c04-639092b32ab5,7811a1db-6560-4fcb-ac19-cd8eb602565b,758,2026-01-18 14:03:58.283731+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 3352}",,,,,,
43c984fb-a431-49e0-9093-4884451d1485,7811a1db-6560-4fcb-ac19-cd8eb602565b,758,2026-01-18 14:03:59.236956+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.6,,NORMAL,APPROVE
aa08febf-0f33-42d3-97bc-36f8ecc64e1b,unknown,,2026-01-18 14:03:59.268731+09,MODEL,generation,"{""model"": ""yua-4.1-mini"", ""stream"": false, ""maxOutputTokens"": 512}",,,,,,
e85b674d-1b41-4645-ab59-6428737f5abd,unknown,,2026-01-18 14:03:59.556732+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
e0a567c8-cbeb-415e-8c3d-b3a7986610a1,unknown,,2026-01-18 14:04:02.168058+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
3986eb76-d58e-4cf9-8ad6-1ff542b42c80,7811a1db-6560-4fcb-ac19-cd8eb602565b,758,2026-01-18 14:04:03.813594+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 254}",,,,,,
1ea75c86-757d-4b8b-b918-63c087b6537a,ae1afa76-84eb-40db-8ebb-0c8266984c14,758,2026-01-18 14:07:55.763535+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 2371}",,,,,,
2ed3ba68-7c53-4685-9a2b-bc18f798a7fc,ae1afa76-84eb-40db-8ebb-0c8266984c14,758,2026-01-18 14:07:56.559646+09,YUA,decision,"{""anchors"": [""IMPLEMENT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,1,,NORMAL,APPROVE
5f3296bc-e184-48ad-8529-6ecc575ca577,unknown,,2026-01-18 14:07:56.59799+09,MODEL,generation,"{""model"": ""yua-4.1-mini"", ""stream"": false, ""maxOutputTokens"": 512}",,,,,,
76bacaa6-d151-45dd-b7e9-7e5b3fa82aaa,unknown,,2026-01-18 14:07:56.882416+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
0aab173c-8308-4eb2-8d64-ed87869e1a20,unknown,,2026-01-18 14:08:09.467118+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
97db1107-2478-4867-976e-7e51af5965f0,ae1afa76-84eb-40db-8ebb-0c8266984c14,758,2026-01-18 14:08:11.428162+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 1468}",,,,,,
ed11be91-3ba1-4526-ae07-e2c673071465,7edfb2b6-bacf-4c74-b928-41cf0a5275da,758,2026-01-18 14:11:50.961725+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 1263}",,,,,,
b234a9b0-3618-4685-bf65-40acd6e6142d,7edfb2b6-bacf-4c74-b928-41cf0a5275da,758,2026-01-18 14:11:50.980296+09,YUA,decision,"{""anchors"": [""IMPLEMENT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,1,,NORMAL,APPROVE
71b138cc-e34a-422c-bd6c-e656aff4887d,unknown,,2026-01-18 14:11:51.282698+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
0f7ab4e3-bf29-4abc-b456-0a8a0ff9a1f3,unknown,,2026-01-18 14:12:09.798093+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
b86e9cf8-0fc0-4d76-b80c-20da3e59f19a,7edfb2b6-bacf-4c74-b928-41cf0a5275da,758,2026-01-18 14:12:12.891248+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 2759}",,,,,,
4e700c1a-7893-4432-b6b4-5b90452f8d94,c1b300bb-7871-4f6a-a01c-4465f6020136,758,2026-01-18 14:15:41.312753+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 528}",,,,,,
60b2b590-080e-4341-b02c-76255e9944b5,c1b300bb-7871-4f6a-a01c-4465f6020136,758,2026-01-18 14:15:41.330753+09,YUA,decision,"{""anchors"": [""EXPAND_SCOPE""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,1,,NORMAL,APPROVE
285c3116-3b24-476d-ba5b-a10dff14a736,unknown,,2026-01-18 14:15:41.639938+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
2dde32d9-7c25-4e72-99f9-2de81cf3cc12,unknown,,2026-01-18 14:15:58.173781+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
63fab1b4-b56b-4f16-84e4-b9933e0a7264,c1b300bb-7871-4f6a-a01c-4465f6020136,758,2026-01-18 14:15:59.97526+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 1643}",,,,,,
321d04dc-5c67-48f4-b5a6-f88eb8d9575e,140b014a-756b-4b28-8c35-a0e0ead55f79,758,2026-01-18 14:19:25.812065+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 536}",,,,,,
224f7654-e04b-4637-9f01-0006acd402e1,140b014a-756b-4b28-8c35-a0e0ead55f79,758,2026-01-18 14:19:25.826577+09,YUA,decision,"{""anchors"": [""EXPAND_SCOPE""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,1,,NORMAL,APPROVE
337d0859-cefb-4170-8463-2d00487f5c51,unknown,,2026-01-18 14:19:26.136995+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
68436a5e-4816-42f3-a8ea-07728fb43c3f,unknown,,2026-01-18 14:19:33.129775+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
b8a17792-b4c4-4043-aea4-f84fa15e1c1e,140b014a-756b-4b28-8c35-a0e0ead55f79,758,2026-01-18 14:19:36.380426+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 629}",,,,,,
2105248d-801c-4b0d-b524-b37736f7fcf4,b0d93d74-cbcf-441e-aff0-33efecb29864,758,2026-01-18 14:25:18.579595+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 3407}",,,,,,
5ab5b16b-21d8-4f8c-b9e7-b4815396636d,b0d93d74-cbcf-441e-aff0-33efecb29864,758,2026-01-18 14:25:19.20388+09,YUA,decision,"{""anchors"": [""EXPAND_SCOPE""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,1,,NORMAL,APPROVE
80040672-3721-490f-b4bb-e3f40bc373e4,unknown,,2026-01-18 14:25:19.341063+09,MODEL,generation,"{""model"": ""yua-4.1-mini"", ""stream"": false, ""maxOutputTokens"": 512}",,,,,,
ddb6a5ec-58f6-4dfb-b83d-d4d34a6d006a,unknown,,2026-01-18 14:25:20.525895+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""DOCUMENT"", ""maxOutputTokens"": 3048}",,,,,,
3676ab7f-6f97-471e-9c85-783705ed9137,unknown,,2026-01-18 14:25:31.810251+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""DOCUMENT"", ""maxOutputTokens"": 3048}",,,,,,
3304285c-6a49-4148-8ab7-ce27af0682b9,b0d93d74-cbcf-441e-aff0-33efecb29864,758,2026-01-18 14:25:34.223923+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""DOCUMENT"", ""answerLength"": 1470}",,,,,,
63f25071-e895-4aad-a97f-ae14ad0f7e8a,b707b384-1e36-46ef-ae87-69e378052cba,758,2026-01-18 14:26:42.378829+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 1608}",,,,,,
494a0106-d560-4553-ad15-866069e5d126,b707b384-1e36-46ef-ae87-69e378052cba,758,2026-01-18 14:26:43.044497+09,YUA,decision,"{""anchors"": [""NEXT_STEP""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,1,,NORMAL,APPROVE
e46536b8-3213-41ee-90f6-13316db822a4,unknown,,2026-01-18 14:26:43.079921+09,MODEL,generation,"{""model"": ""yua-4.1-mini"", ""stream"": false, ""maxOutputTokens"": 512}",,,,,,
77c220fc-241d-4ad3-9bda-e497bfbad2b3,unknown,,2026-01-18 14:26:43.359821+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
c157c876-f05b-4a08-84e1-4ec693c3cda5,unknown,,2026-01-18 14:26:50.957034+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
3e8df98c-c528-4fae-a7db-b517e7708063,b707b384-1e36-46ef-ae87-69e378052cba,758,2026-01-18 14:26:56.006404+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 1088}",,,,,,
063001c2-898d-4114-8e87-3a4b95bff5ee,f9ea49a0-191c-4bec-ae0e-9b6810eaa86f,758,2026-01-18 14:28:08.275266+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 30}",,,,,,
72b44536-ff2e-41cf-ae1f-fa365b51c0a0,f9ea49a0-191c-4bec-ae0e-9b6810eaa86f,758,2026-01-18 14:28:08.288825+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.37,,NORMAL,APPROVE
1b022fb2-9622-47fb-9a8a-515652e3ed26,unknown,,2026-01-18 14:28:08.606643+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
7b5ba57e-3e52-4824-b00f-f6f43e9af60e,unknown,,2026-01-18 14:28:14.980614+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
10795de0-a906-4877-b51b-2950743a61d3,f9ea49a0-191c-4bec-ae0e-9b6810eaa86f,758,2026-01-18 14:28:20.044469+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 851}",,,,,,
9cc098e5-a56c-4ade-aecd-97a3d5bc1107,97239f02-559d-4b38-83be-9843111e583e,758,2026-01-18 15:36:08.741435+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 2599}",,,,,,
a2ba5f0e-0a16-4c08-8e45-6bdeea3e1b3e,97239f02-559d-4b38-83be-9843111e583e,758,2026-01-18 15:36:08.780466+09,YUA,decision,"{""anchors"": [""VERIFY_LOGIC""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.6,,NORMAL,APPROVE
4b0ebe0e-69c8-4f65-9dc3-2efad2e2d54a,unknown,,2026-01-18 15:36:08.864309+09,MODEL,generation,"{""model"": ""yua-4.1-mini"", ""stream"": false, ""maxOutputTokens"": 512}",,,,,,
38f8d882-9048-4af5-b6af-0415a6019a81,unknown,,2026-01-18 15:36:10.540162+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
5941c285-6566-4f19-9e2b-ca7ffb4a91b3,unknown,,2026-01-18 15:36:22.415453+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
9ef705e9-4c1e-46da-b824-3ba905084216,97239f02-559d-4b38-83be-9843111e583e,758,2026-01-18 15:36:26.388318+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 1776}",,,,,,
06debcc8-5da0-4ca0-98d8-d6ab919bc353,d207653f-5cf7-4113-b2e5-81ddf9a49586,758,2026-01-18 15:36:29.223604+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 2599}",,,,,,
27770141-85b1-4b95-8ab3-b4404359cea0,d207653f-5cf7-4113-b2e5-81ddf9a49586,758,2026-01-18 15:36:29.241563+09,YUA,decision,"{""anchors"": [""VERIFY_LOGIC""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.6,,NORMAL,APPROVE
b8e9d263-5b7d-411c-ba95-a16e3756391b,unknown,,2026-01-18 15:36:29.286307+09,MODEL,generation,"{""model"": ""yua-4.1-mini"", ""stream"": false, ""maxOutputTokens"": 512}",,,,,,
98d80407-b769-46be-82f0-c1bc4d06692f,unknown,,2026-01-18 15:36:29.57152+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
1c222422-1a47-42d8-a5c4-a57fa26fa8f3,unknown,,2026-01-18 15:36:43.905719+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
9b127dbb-4237-4161-afd1-98308fcc1c4a,d207653f-5cf7-4113-b2e5-81ddf9a49586,758,2026-01-18 15:36:45.801379+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 2106}",,,,,,
d90c26d8-d23d-4930-800e-e020b5ac9cbe,8d07d77a-7965-4e89-aad3-ec70fa4e1dc4,758,2026-01-18 16:10:14.867938+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 9530}",,,,,,
1fca7b62-3ed4-4b41-be8e-8a55c5688e3a,8d07d77a-7965-4e89-aad3-ec70fa4e1dc4,758,2026-01-18 16:10:15.184656+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.55,,BENCH,APPROVE
8fb9ad4a-110f-4899-9197-1f942df1ab28,unknown,,2026-01-18 16:10:27.933967+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
161314c4-71c6-4758-b1ea-f7bf7fe2d8e4,unknown,,2026-01-18 16:10:38.896806+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
870c15ad-e004-487c-896c-930bb9634aa5,8d07d77a-7965-4e89-aad3-ec70fa4e1dc4,758,2026-01-18 16:10:47.181951+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 3307}",,,,,,
e5d62995-5cd8-4d15-be0d-a14c48680aa1,61f4ddf9-5301-4d06-b09f-95320b2335c5,758,2026-01-18 16:24:40.260439+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 9530}",,,,,,
5ab29c4c-1477-4104-8e58-179fa0d09fcc,61f4ddf9-5301-4d06-b09f-95320b2335c5,758,2026-01-18 16:24:40.564915+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.55,,BENCH,APPROVE
374fb0aa-e45a-4c13-8e8f-ce82fa61ebc1,unknown,,2026-01-18 16:24:41.891815+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
e08e1d71-117b-4d37-8ca0-8c85d1aff83d,unknown,,2026-01-18 16:24:53.064664+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
9baa092b-f16e-4c60-9a71-4a5096bd6fe8,61f4ddf9-5301-4d06-b09f-95320b2335c5,758,2026-01-18 16:25:03.112545+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 3717}",,,,,,
90237b4b-a8b5-43d4-a79e-f2788a0a18ee,fe48b721-6ab6-4250-a951-f55da0361b83,758,2026-01-18 16:37:44.19503+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 9051}",,,,,,
5388892d-5e5e-41dc-ad8b-29143a052bb0,fe48b721-6ab6-4250-a951-f55da0361b83,758,2026-01-18 16:37:45.247757+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.55,,BENCH,APPROVE
a65caa98-d6b1-44cc-a982-214538519ab2,unknown,,2026-01-18 16:37:55.134798+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
4abef1bb-8ce6-4ba9-ad20-9cbe445120fb,unknown,,2026-01-18 16:38:02.048571+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
